,shooter,game,x,y,value,NN_probability,SVM_probability
1262,842296,20150312,6.05558,22.90219,3,0.128736436,0.466737288
1263,842296,20150312,3.27125,6.93594,3,0.583593249,0.481711776
1264,842296,20150312,24.02577,87.30518,2,0.906302869,0.67187592
1265,842296,20150312,21.80137,88.77776,2,0.785786569,0.639274479
1266,842296,20150312,20.05463,90.31834,2,0.552461803,0.672725101
1267,842296,20150313,4.631,9.71996,3,0.379754275,0.489484625
1268,842296,20150313,34.64759,69.35162,3,0.413777798,0.392488157
1269,842296,20150313,25.0959,91.52495,2,0.545492709,0.585050654
1270,842296,20150320,18.308,77.41884,2,0.277734131,0.5
1271,842296,20150320,46.20482,18.21391,3,0.36734274,0.459289076
1272,842296,20150320,23.64785,29.48284,3,0.553436756,0.405403549
1273,842296,20150322,27.4066,67.76635,3,0.551311433,0.345140394
1274,842296,20150322,22.10717,8.52394,2,0.285764277,0.4288224
1275,792415,20141114,37.64621,70.65049,3,0.455906779,0.458334537
1276,792415,20141114,4.01135,81.52857,3,0.517520964,0.482803965
1277,792415,20141114,37.8111,24.73866,3,0.322533876,0.405264001
1278,792415,20141114,41.32354,20.644,3,0.237927154,0.458209589
1279,792415,20141114,12.4354,24.31814,3,0.308073938,0.421792394
1280,792415,20141114,31.87887,26.77877,3,0.446654707,0.424254088
1281,792415,20141115,3.67568,89.46219,3,0.206380814,0.431980624
1282,792415,20141115,46.63078,88.38717,3,0.487366408,0.410674867
1283,792415,20141115,0.99383,88.81933,3,0.756883204,0.599467567
1284,792415,20141115,7.16271,17.55977,3,0.315762073,0.448255979
1285,792415,20141115,12.50045,24.85663,3,0.550081789,0.341469083
1286,792415,20141121,40.05866,24.56143,3,0.57633251,0.636899072
1287,792415,20141121,29.80977,28.79888,3,0.428363144,0.491588642
1288,792415,20141126,23.02768,12.21709,2,0.193988934,0.394587382
1289,792415,20141126,29.01977,27.3302,3,0.303641409,0.346759775
1290,792415,20141126,48.08588,1.28495,3,0.214529335,0.391789376
1291,792415,20141130,27.7223,9.06671,2,0.546545446,0.59076925
1292,792415,20141130,3.3825,8.08252,3,0.245767727,0.383306084
1293,601143,20141114,22.91313,9.17489,2,0.558188021,0.645252037
1294,601143,20141114,37.60803,24.29552,3,0.216033667,0.5
1295,601143,20141115,19.81709,8.25945,2,0.766242146,0.609092428
1296,601143,20141115,22.94684,10.51318,2,0.560330629,0.659782814
1297,601143,20141115,21.18107,6.13169,2,0.645010412,0.593023514
1298,601143,20141121,26.47767,5.3393,2,0.598265231,0.605361069
1299,601143,20141130,26.36291,5.19506,2,0.843475342,0.605960955
1300,601143,20141130,21.92705,6.33195,2,0.691310525,0.635656367
1301,601143,20141229,24.27548,5.68218,2,0.428268552,0.57904548
1302,601143,20141231,22.49976,89.19242,2,0.523590803,0.622292483
1303,601143,20150103,25.38153,6.98778,2,0.465808392,0.602627571
1304,601143,20150119,28.93778,83.76403,2,0.87197268,0.674041295
1305,601143,20150204,21.71609,5.9127,2,0.547871172,0.595410674
1306,601143,20150207,25.63373,87.03417,2,0.816841185,0.707103011
1307,601143,20150207,28.16919,11.14797,2,0.554931581,0.698240085
1308,601143,20150221,27.41799,88.48251,2,0.842551529,0.668583468
1309,601143,20150304,24.16031,5.4308,2,0.877923667,0.718127144
1310,601143,20150312,22.51809,4.86369,2,0.654320002,0.654386688
1311,601143,20150312,23.66578,8.66266,2,0.430780292,0.646205562
1312,601143,20150312,22.57076,5.27205,2,0.54540962,0.562128591
1313,601143,20150312,24.9103,6.86437,2,0.55951792,0.661133185
1314,601143,20150312,23.98697,87.94707,2,0.867240012,0.576741828
1315,601143,20150312,24.34137,88.97554,2,0.547407866,0.584820921
1316,601143,20150313,28.46545,86.67267,2,0.601213396,0.599990703
1317,601143,20150320,23.58894,88.39028,2,0.554300547,0.647612477
1318,601143,20150320,25.96288,87.6673,2,0.819014132,0.734531003
1319,601143,20150320,26.98244,89.31996,2,0.839363635,0.674600092
1320,601143,20150320,23.89105,5.69095,2,0.553597391,0.705588624
1321,601143,20150320,22.19031,4.87471,2,0.619512856,0.680163536
1322,601143,20150320,22.91522,5.69212,2,0.907587409,0.646280643
1323,842313,20141114,45.83079,17.39321,3,0.338392347,0.426101335
1324,786843,20141115,20.03809,26.13313,3,0.552172422,0.395610408
1325,786843,20141115,8.75947,19.78357,3,0.549086154,0.384442031
1326,786843,20141115,11.38967,21.4004,3,0.400728822,0.46328132
1327,786843,20141126,21.81965,20.44651,2,0.556037784,0.532986437
1328,786843,20150312,3.57142,85.80075,3,0.495189905,0.463153707
